Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
1281,200010005060803090001625800920000076030000080608000201000000000000907000800060009,0.0293,271,217,0,0.3142,77,44,0,0.2057,56,3,0
1282,007359600009000200006000900760403092080060030100000006200706005000080000000235000,0.5448,4391,4338,0,7.5735,1765,2307,0,1.2591,320,286,0
1283,089010200100000000300780900060070008700804009400060070004058002000000005003090740,0.0754,688,635,0,1.1723,269,329,0,0.2416,67,17,0
1284,051073000000500408030620001100000650305000107067000004600049010503006000000750360,0.4099,3565,3516,0,4.1217,944,1330,0,0.1408,49,0,0
1285,006000800015000240400010007900678004008000700500000006000060000002405100890000053,0.2703,2207,2153,0,2.8040,614,866,0,0.1720,54,0,0
1286,000801000108000504042000910007050200010000090500204007805070409000432000006000100,0.2221,2069,2017,0,1.2209,260,360,0,0.3067,92,44,0
1287,000308000000000000800507002068000940020409030000080000907000105085020360010000080,13.6162,152708,152653,0,93.1933,19776,29487,0,1.0387,272,237,0
1288,700000009000504000340020017038000260070136050000000000000080000100000005020607040,0.2661,2213,2157,0,2.1511,439,614,0,0.5825,141,94,0
1289,501029000000400005027000040005200090904301502030005700050000670300002000000510209,0.0228,218,167,0,0.5209,129,112,0,0.2636,73,26,0
1290,600005700010800206000000080362058000000070000000910562050000000406009020003600008,13.7828,119304,119250,0,45.9911,9363,14092,0,1.5870,404,376,0
1291,027000530080010090000000000000102000501080207000000000890000065004568700700309008,2.7627,24978,24924,0,30.4468,6545,9989,0,0.7273,185,138,0
1292,400000365610005020700300000030109200000020000007608090000001007060500042375000001,1.4471,11779,11727,0,8.8757,1955,2778,0,0.1549,52,0,0
1293,900002006080500090004900500600020740000736000079040003007004300090007080100600007,0.0631,575,523,0,1.1284,270,317,0,1.5785,377,364,0
1294,050080070800000003000506000042050680080000030103000705000000000008942500014305890,0.8964,7811,7759,0,12.2869,2918,4045,0,1.2114,308,279,0
1295,907805006000090700020601009208000401060000070409000503700306020004010000600708304,0.1107,1142,1093,0,1.3058,287,376,0,0.1545,49,0,0
1296,700000506050000310231060900000834000008609700000721000007040259043000060105000007,0.3709,3283,3234,0,3.2341,703,1064,0,0.2883,86,38,0
1297,000651000010489060000000000070000020025060710003000900460000037500247006007000500,4.0795,37739,37686,0,26.6332,5561,9002,0,0.7175,179,139,0
1298,021084000800600040006050000360090010400000002080010065000060900070009008000730120,1.0323,8980,8927,0,7.3506,1672,2385,0,0.4281,118,71,0
1299,409005001000490600070000009900104060030000080050608002100000090005061000200900108,1.1798,9745,9692,0,9.3499,2064,2952,0,0.3500,104,57,0
1300,800000004024000390050000070000030000160709028900812006000080000030020010002905400,0.5191,5205,5152,0,2.4587,506,749,0,0.2464,73,21,0
1301,000000040300005008000820350050040130000607000047010020065039000800700003020000000,1.8571,17370,17315,0,16.1132,3358,4867,0,1.1338,296,270,0
1302,000003000027061580090500010910070800060209040008010093030007050085130670000800000,0.1660,1789,1740,0,3.0580,663,943,0,0.4726,128,87,0
1303,080050100007008005600000040030971000700205003000364070020000007100700300004030060,0.1546,1217,1164,0,1.9442,443,578,0,0.6524,186,144,0
1304,009030070000080006306001000010007980000804000037900040000100302200040000090020400,0.7304,7219,7164,0,14.9740,3132,4383,0,0.3481,89,39,0
1305,900105600060007005001004030120000070006000100030000082040500800200700060003802007,0.3485,2941,2888,0,2.2730,504,677,0,0.4799,119,74,0
1306,009400600060070040100086007002604008018000360400809500800160009040090070001003200,0.1091,1258,1209,0,1.9658,439,595,0,0.5498,147,105,0
1307,300604002000030000080000070000000000009000400100748006030407010007000200800901004,54.7034,488877,488820,0,323.6543,68560,108047,0,1.9316,441,451,0
1308,300107009710400030009002000120000000870030056000000087000700800080001074400908001,0.3811,3786,3734,0,3.9700,824,1293,0,0.3064,86,35,0
1309,800000009002704300000508000070000080045000610200000005006209100000030000109000706,0.2088,1836,1780,0,1.9696,418,539,0,3.0965,712,717,0
1310,030070000002008900070206100510000300700000005006000041004905060007800400000030080,0.8975,8607,8552,0,10.1584,2063,3025,0,0.8385,211,170,0
1311,004000700200805001000264000050403090400000005002000600001706200700030006600080009,0.3676,3332,3278,0,8.3646,1837,2554,0,1.2781,331,294,0
1312,308002000052003016760001300540030000001000400000040037005300092820900170000200803,0.2044,1827,1778,0,1.3189,304,394,0,0.5615,167,125,0
1313,035002900700000200000051008080009407000010000406200010200140000004000003001800640,0.0907,1021,967,0,3.0854,660,839,0,0.5983,142,106,0
1314,000823000500000003400090008906040802040000010030000040600000001007409200002070600,1.8280,15272,15217,0,10.1738,2189,3043,0,0.2414,65,12,0
1315,006070900000408000020000060200000001000905000809000406092000870008736200500000004,1.1692,11101,11046,0,6.2242,1307,1843,0,0.5975,154,112,0
1316,096000140000000000051000890000030000080060020203701905009000600000000000037906510,5.8726,57464,57409,0,38.1860,7538,12718,0,0.3175,90,37,0
1317,508000000090007008240000050009084500603502107002710900070000096800600010000000805,0.3352,3894,3843,0,3.4215,802,948,0,0.1563,51,0,0
1318,620740000010006090400030700006108003000020000500603800008060001060300080000097025,0.3372,2902,2850,0,1.6165,343,473,0,0.2334,68,18,0
1319,000050800000700300532001900006207080200000007090605200007900532009002000005010000,0.2207,2056,2003,0,3.3452,691,932,0,2.8903,680,678,0
1320,000070200807000000000803790086007010050000070040100680021705000000000406004090000,4.2418,38442,38387,0,18.4518,3714,5599,0,1.6068,391,365,0
1321,060000010001050400503000702000000000700123008000897000250070084006000100000904000,0.4195,3856,3801,0,3.0837,626,938,0,0.4301,111,59,0
1322,000026810602008030000700900090200003000000000200001060005009000060300108037850000,0.2736,2321,2266,0,1.8890,396,528,0,0.7078,191,150,0
1323,000609000908000406000010000500000003083040270701806509107598304000703000030060090,2.0305,20650,20601,0,10.7746,2436,3672,0,0.1523,49,0,0
1324,800000206040020050200603000006804900030060010002501800000207004060010020709000001,0.0481,506,454,0,1.3098,296,332,0,0.1590,52,0,0
1325,009050070500042003600900020000100205003000800205008000080001002300280006060030100,0.0388,335,282,0,0.6277,163,154,0,0.2735,73,22,0
1326,108500000090600103000093050400000006050000090300000001060830000507004030000006902,6.6390,56793,56738,0,7.5777,1521,2304,0,0.5938,154,107,0
1327,041705000005100090690080000000450730060000040034068000000020019020003800000609270,0.0413,421,370,0,0.5859,136,132,0,0.2462,70,22,0
1328,000000000000905000200080007090010040004806700700000009028000370650070021170060094,17.2505,193085,193032,0,131.7476,28729,44485,0,1.6742,513,507,0
1329,000700200001300050200095030004000520506040307093000100060570003030009600007003000,0.6275,6381,6329,0,9.4137,2159,2960,0,0.7184,187,145,0
1330,003500024060900700008023000030000000040239060000000090000460100009002040810005200,4.4898,40557,40503,0,57.0324,11961,18697,0,0.5709,142,94,0
1331,060270000050001072002000300030010008700923001200080090006000400510400020000097030,2.6051,25804,25752,0,16.7168,3557,5032,0,0.1753,55,4,0
1332,000100060100026840460000007094000000503608104000000780900000031051480002040001000,0.6229,6163,6112,0,9.1326,1890,2960,0,0.2601,78,30,0
1333,000307000500204003006801700000000000703020605020030070001609400000000000037000150,4.6170,40772,40717,0,30.2991,6147,9499,0,0.2413,73,20,0
1334,109800406020000090500009001007641009000208000400375800900500003060000010305006908,0.1542,1579,1530,0,2.0525,486,643,0,0.3711,108,64,0
1335,100000802009006000386450900000508094000000000820604000003067529000900400908000006,0.2207,1892,1841,0,1.5188,362,455,0,0.3867,114,69,0
1336,050702000020090036000018000502000009064000120800000603000450000780020040000607090,0.0710,704,651,0,1.3215,291,345,0,0.1800,53,0,0
1337,062004010109000804040090027500908000004000600000405003230040050406000701090100240,0.1299,1252,1203,0,1.0668,249,302,0,0.1987,61,13,0
1338,010070080003408600000329000000000000804000506705080301050000060006000700100040009,9.2927,78566,78511,0,79.2749,16827,25466,0,2.2769,536,518,0
1339,029401530400529006106030904300706005045000610000050000500000001002090700000000000,0.0446,325,274,0,0.3810,92,60,0,0.1959,53,3,0
1340,045030000000002005002405906071503800300000001004109730908307100400600000000090670,0.2898,2711,2662,0,3.2400,736,1029,0,0.1703,59,12,0
1341,000103900007060100910007050704000003060000070300000508070200015002050700009608000,1.3004,11318,11265,0,7.2625,1543,2246,0,0.2013,60,9,0
1342,500007010080100067006900503090200000600000002000001080105009700970005030040600005,0.1029,882,829,0,0.8131,192,215,0,0.7372,179,138,0
1343,090006410300008009401000300910704000000050000000309021009000103800600004047500060,0.2621,2334,2282,0,1.7090,363,480,0,0.3187,87,37,0
1344,073008050400607002008005407945000010000000000020000865504700200700809001090300570,0.3167,2735,2686,0,1.7723,411,580,0,0.1693,56,8,0
1345,000402000200000005310000072705846201480050067006000500670000058000584000000010000,0.2071,2320,2269,0,4.2715,906,1278,0,0.9330,227,190,0
1346,000600040600804092400002600061000008000709000200000450003900006510203004040008000,1.5660,13975,13922,0,7.5474,1606,2341,0,0.6063,162,118,0
1347,001200900078409210230000047090000072000090000810000050920000081084706590005001700,0.2984,2556,2508,0,1.7796,409,565,0,0.2513,86,40,0
1348,002000800007300090100009076000020039000407000370050000610700003040003900003000100,0.1949,1807,1752,0,3.4968,768,1039,0,1.0543,246,213,0
1349,900000006706000501200090008000986000000401000690000074840010063000000000000823000,0.6333,6298,6243,0,8.3652,1688,2545,0,0.5281,144,94,0
1350,800146009001000000020008100300500000092000810000007006007400090000000400900753008,2.6501,23632,23577,0,15.1503,3097,4820,0,0.8913,239,199,0
1351,570200000000080003100003007800079360050000070017650008700800002400030000000006014,2.2657,19724,19671,0,37.7825,8364,11299,0,1.5669,393,360,0
1352,030942080804070901070000030500080009000604000600050008000815000200000006008206400,0.1040,873,821,0,1.2882,310,365,0,0.4024,105,56,0
1353,000000000200134009090000010600205004102090507000000000800060003409080102013020640,1.0817,11265,11213,0,12.2300,2735,3954,0,0.2061,62,11,0
1354,000189004090700150000000870000200006001407300200008000045000000037001040100974000,3.1823,28619,28566,0,32.9852,7052,10514,0,0.9866,231,202,0
1355,800000025300900000009026100008030060006108200040060800003290600000001002980000004,0.7518,6885,6832,0,5.8005,1224,1814,0,1.2058,285,258,0
1356,000300050306908000000046020063000092001000500870000130010480000000105403030007000,0.2274,1976,1923,0,2.4995,574,751,0,1.0695,292,257,0
1357,004005000010900340080002009705080020000203000090050801300500090076009010000300700,0.4217,3762,3709,0,4.8440,1090,1404,0,0.9127,230,193,0
1358,230050007065004032000020010050000000607000901000000060010090000390500780400060059,0.4009,3551,3498,0,3.9541,754,1282,0,0.1990,60,9,0
1359,070500000010006097004700500030607901000000000807901050009002400260800010000005060,0.6074,6267,6214,0,8.5032,1764,2435,0,0.1814,55,3,0
1360,000017090520008004000200070000006480600030009085100000050003000700400012030780000,1.4053,12581,12527,0,10.5437,2242,3151,0,0.5700,139,91,0
1361,200800906060075010800600000030000802080010050705000030000008001070160020601002007,0.2844,2462,2410,0,3.5401,814,1121,0,0.5814,155,108,0
1362,800069500060200000001000004030610007070403010100072080300000400000007060006340008,0.2179,2086,2033,0,2.8502,619,907,0,0.8778,229,186,0
1363,000900010501000000003046580005010002004307600600090300016430900000000703030009000,0.2316,2433,2380,0,5.0009,1056,1533,0,0.6802,175,134,0
1364,080000050300702006000601000007804300800000007060305010050000070200000008400967005,0.9854,8930,8876,0,5.7503,1216,1797,0,0.1775,54,0,0
1365,000305000020104080000000000040702050800000007057060940905000301004638500060000070,0.5843,6033,5980,0,6.7607,1456,2025,0,0.3219,90,41,0
1366,017003800000800095060000040001025670000070000023610500030000050270006000009100320,0.1885,1541,1489,0,2.4262,581,687,0,0.4224,120,71,0
1367,600000004005010900200080006000000000029406380070921060500000009000060000040235070,0.1548,1508,1454,0,1.1241,229,321,0,0.2262,65,13,0
1368,007000100000781000000030000009805400800060007000000000080602030074050920203040801,61.1815,520210,520156,0,117.7438,25983,38790,0,1.1764,368,340,0
1369,000008007004090030708000060300085600100060004002710009030000506090070200800900000,0.6708,7660,7606,0,12.6787,2663,3581,0,0.5271,128,86,0
1370,700603008020700040000019000902000075007000900410000602000290000050001060800304001,0.0745,645,592,0,1.0283,243,256,0,0.4738,120,72,0
1371,005000800400802003000000000060504010009080400000603000074000380093000260002040500,5.6142,54339,54284,0,45.5252,9373,13435,0,0.6576,161,125,0
1372,800309007001206800360000051000070000900000005427000386000407000050060070070105030,0.1044,819,768,0,1.2388,300,370,0,0.1891,54,4,0
1373,000201000600070008073040210004705900000000000300684002000407000805000307900000006,0.4337,3900,3846,0,2.9819,624,811,0,0.3983,102,51,0
1374,003001040000000000004375900130080600602000508005060093006954100000000000090700300,0.6347,6576,6523,0,10.7871,2269,3150,0,1.6809,415,388,0
1375,400906801000000000605010700900508003004000900100702004009080605000000000508601002,0.8817,8544,8491,0,7.2890,1517,2232,0,0.3157,93,43,0
1376,061000850508000406700000003002090300900000001000461000000000000300207008000645000,1.8719,14273,14217,0,7.6110,1506,2361,0,0.7082,191,145,0
1377,003040050502003000000009078064907000200000006000602430940200000000300507080070900,0.4777,4127,4074,0,2.4138,543,713,0,0.3741,114,66,0
1378,309040050000300000040000608907500100004687500005001204706000020000006000090070805,0.2390,2301,2249,0,3.7571,853,1173,0,0.5390,149,104,0
1379,400000007302000501010080040900103002000849000070205090000030000000000000503704109,0.2960,2330,2276,0,1.8214,405,547,0,0.2964,78,27,0
1380,600000004090204070030000090013090720970000051500000006060040010200507003000060000,0.6515,6610,6556,0,9.5305,2016,2840,0,0.1823,54,0,0
1381,900010003700908005001000600000000000000504000090060080000706000006040500040235070,7.6755,62691,62634,0,43.3840,9357,14583,0,0.4681,124,72,0
1382,047025800200000000000817030000600007079000160800001000050798000000000008006240570,0.3019,2656,2603,0,4.2924,1004,1289,0,0.2035,70,21,0
1383,700806001800904006000050000020603080040000090100000004000372000090080010050000020,0.4000,3287,3231,0,5.3510,1122,1572,0,0.1969,56,0,0
1384,370800906020030087900004000009307005030080070500209800000100004790050060403002051,0.4506,4102,4054,0,3.2498,732,1095,0,0.2487,82,37,0
1385,000700340079423000000006500000001030053204180020800000004600000000342890038007000,0.1222,1367,1316,0,2.0635,434,554,0,0.2487,67,19,0
1386,010800304002000980000004600000009507100020006305700000001200000023000700507003040,0.8390,7420,7366,0,10.5511,2203,3276,0,0.3698,100,49,0
1387,203070000050000086000000130000307500072501690005406000034000000680000020000010804,0.5814,5556,5503,0,6.1391,1331,1926,0,0.4805,145,96,0
1388,605400000009000040003029000001004008400501003900600100000930800070000200000008401,0.8204,7703,7648,0,6.5429,1398,1909,0,1.6099,375,344,0
1389,000500040508000300030018020003040009009702100800030700080260030007000806050007000,0.4523,4436,4383,0,6.9157,1478,2067,0,0.9125,212,179,0
1390,000500090005010304800094000024000900080040050009000640000760003301080400050002000,34.8737,303717,303663,0,130.8716,26657,42531,0,2.0561,543,535,0
1391,026007100730000000010800040000705630000090000071203000040001050000000017008300920,0.3873,3568,3514,0,4.6220,1005,1438,0,0.5601,140,99,0
